Mean,Measurement,Standard deviation,SEM,Shapiro-Wilk Test,Name,Max R-factor,Max e.s.d. (C-C),No disorder,Remove outliers,Group,Mean diff from max R,Mean diff from min R
102.73874999999995,C1'-C2'-C3',1.5844058436685278,0.22186119479066357,0.1348877102136612,deoxyribose purine,10.0,0.01,True,True,Measurement.angle,0.0,-0.08448529411759864
107.84646153846151,N9-C1'-O4',0.987856869475602,0.13832763001969425,0.5573680996894836,deoxyribose purine,10.0,0.01,True,True,Measurement.angle,0.0,0.04247963800906973
114.79551923076923,C3'-C4'-C5',1.2080132042257288,0.16915568311201487,0.5763320326805115,deoxyribose purine,10.0,0.01,True,True,Measurement.angle,0.0,-0.299195701357462
1.526531076923077,C3'-C4',0.012857985860336582,0.0016072482325420728,9.159540786640719e-05,deoxyribose purine,10.0,0.01,True,False,Measurement.bond,0.0,5.136210131317931e-05
209.53846153846155,Temperature,87.27293339773881,10.909116674717351,2.560861966927064e-09,deoxyribose purine,10.0,0.01,True,False,Measurement.other,0.0,-1.0262664165103388
5.575952292307694,TAU_4,17.285935109064724,2.1607418886330905,0.005635419394820929,deoxyribose purine,10.0,0.01,True,False,Measurement.torsion,0.0,0.21545751257035484
1.5183316923076926,C1'-C2',0.012927050075475306,0.0016158812594344132,0.07024684548377991,deoxyribose purine,10.0,0.01,True,False,Measurement.bond,0.0,0.0012858686679173559
1.3762278461538464,N9-C8,0.012408133105486151,0.0015510166381857689,0.827715277671814,deoxyribose purine,10.0,0.01,True,False,Measurement.bond,0.0,-0.0007878461538464165
1.509033692307692,C4'-C5',0.009876867634976489,0.0012346084543720611,0.09050439298152924,deoxyribose purine,10.0,0.01,True,False,Measurement.bond,0.0,0.0002489906191374125
-25.222504615384626,TCHI,101.19017760437742,12.648772200547178,3.358262620167807e-05,deoxyribose purine,10.0,0.01,True,False,Measurement.torsion,0.0,0.8244046153846192
1.378109692307692,N9-C4,0.009311193527354385,0.001163899190919298,0.3005681037902832,deoxyribose purine,10.0,0.01,True,False,Measurement.bond,0.0,-0.0002821313320819918
7.3874213846153856,TAU_3,25.14528507356976,3.14316063419622,2.886953041070228e-07,deoxyribose purine,10.0,0.01,True,False,Measurement.torsion,0.0,0.17967373733583436
-113.49258461538462,T144_N,84.80674472438282,10.600843090547853,1.0971325031198381e-13,deoxyribose purine,10.0,0.01,True,False,Measurement.torsion,0.0,-3.0261714821763377
-101.41337538461539,T2345,51.523214942632386,6.440401867829048,2.1157561813645032e-11,deoxyribose purine,10.0,0.01,True,False,Measurement.torsion,0.0,-5.111492908067547
1.4218201538461543,C1'-O4',0.010506327184771153,0.001313290898096394,0.6827647686004639,deoxyribose purine,10.0,0.01,True,False,Measurement.bond,0.0,0.0005903339587232104
82.52238307692309,T1233,60.53518665218749,7.566898331523436,6.615349240624013e-11,deoxyribose purine,10.0,0.01,True,False,Measurement.torsion,0.0,6.297268142589118
-92.06154,T4433,63.413784225853156,7.9267230282316445,8.084809904884693e-11,deoxyribose purine,10.0,0.01,True,False,Measurement.torsion,0.0,-6.871679512195129
1.4439886153846155,C4'-O4',0.008984730775898897,0.0011230913469873621,0.786384105682373,deoxyribose purine,10.0,0.01,True,False,Measurement.bond,0.0,0.0005750431519699895
110.33567692307693,C2'-C3'-O3',2.7261090581844645,0.34076363227305806,0.2647409737110138,deoxyribose purine,10.0,0.01,True,False,Measurement.angle,0.0,0.37007917448403305
117.87445384615383,T1445,54.93889581728811,6.867361977161014,2.1404057725434716e-13,deoxyribose purine,10.0,0.01,True,False,Measurement.torsion,0.0,5.529972983114433
105.92146153846151,C4-N9-C8,0.5855118774660731,0.07318898468325914,0.5135437250137329,deoxyribose purine,10.0,0.01,True,False,Measurement.angle,0.0,-0.0042420262663824815
1.4235658461538467,C5'-O5',0.01428130277805431,0.0017851628472567887,0.15226803719997406,deoxyribose purine,10.0,0.01,True,False,Measurement.bond,0.0,-0.0005019437148221506
106.1385692307692,C2'-C1'-O4',0.8816453185881856,0.1102056648235232,0.3226327896118164,deoxyribose purine,10.0,0.01,True,False,Measurement.angle,0.0,0.11501613508444564
114.71215384615383,N9-C1'-C2',1.3130159251553426,0.16412699064441783,0.0005284198559820652,deoxyribose purine,10.0,0.01,True,False,Measurement.angle,0.0,0.07091932457785788
-16.427650615384618,TAU_0,14.19777891305933,1.7747223641324164,0.006645032204687595,deoxyribose purine,10.0,0.01,True,False,Measurement.torsion,0.0,-0.5274032870544048
20.412662000000005,TAU_1,22.129657666992827,2.7662072083741034,1.3388636865840908e-08,deoxyribose purine,10.0,0.01,True,False,Measurement.torsion,0.0,0.5946882439024321
126.87055384615378,C1'-N9-C8,2.047110219544013,0.25588877744300165,0.03244958445429802,deoxyribose purine,10.0,0.01,True,False,Measurement.angle,0.0,-0.17891969981236855
113.89893076923076,T321_N,85.40418935010763,10.675523668763454,4.5102883559043627e-13,deoxyribose purine,10.0,0.01,True,False,Measurement.torsion,0.0,3.0362082551594938
1.4267903076923079,C3'-O3',0.011608914943001623,0.0014511143678752028,0.0007194654899649322,deoxyribose purine,10.0,0.01,True,False,Measurement.bond,0.0,0.00021676547842441884
20.35036,T4455,99.04545785439224,12.38068223179903,5.602303190244129e-06,deoxyribose purine,10.0,0.01,True,False,Measurement.torsion,0.0,4.163400975609761
108.89926153846157,C5'-C4'-O4',1.5680087419730293,0.19600109274662866,0.04752693325281143,deoxyribose purine,10.0,0.01,True,False,Measurement.angle,0.0,0.04342138836764775
-10.850944615384615,T3455,112.69008007432241,14.086260009290301,1.7778620531316847e-05,deoxyribose purine,10.0,0.01,True,False,Measurement.torsion,0.0,-1.5198651407129447
-16.532631384615385,TAU_2,26.734642867713085,3.3418303584641356,1.5434274969194917e-09,deoxyribose purine,10.0,0.01,True,False,Measurement.torsion,0.0,-0.45183300562851514
126.83370769230767,C1'-N9-C4,2.1421856444053016,0.2677732055506627,0.0021309724543243647,deoxyribose purine,10.0,0.01,True,False,Measurement.angle,0.0,0.15402401500936946
1.5203181538461543,C2'-C3',0.011387031808749004,0.0014233789760936255,0.782724916934967,deoxyribose purine,10.0,0.01,True,False,Measurement.bond,0.0,0.00262721200750482
110.74247692307694,C4'-C5'-O5',2.329067430778976,0.291133428847372,0.26314401626586914,deoxyribose purine,10.0,0.01,True,False,Measurement.angle,0.0,0.31227917448403275
105.75332307692305,C3'-C4'-O4',1.171438833599682,0.14642985419996024,0.014187605120241642,deoxyribose purine,10.0,0.01,True,False,Measurement.angle,0.0,0.005554971857421265
109.3156,C1'-O4'-C4',1.5027577337182463,0.18784471671478079,0.0019758271519094706,deoxyribose purine,10.0,0.01,True,False,Measurement.angle,0.0,-0.003502439024359205
109.90047692307697,C4'-C3'-O3',1.9307915726756681,0.24134894658445852,0.04016768932342529,deoxyribose purine,10.0,0.01,True,False,Measurement.angle,0.0,0.01481575984986705
1.4587641538461533,C1'-N9,0.009861413421181643,0.0012326766776477054,0.0480450876057148,deoxyribose purine,10.0,0.01,True,False,Measurement.bond,0.0,0.0009619437148220555
102.91442769230768,C2'-C3'-C4',1.0322548418855475,0.12903185523569344,0.12973424792289734,deoxyribose purine,10.0,0.01,True,False,Measurement.angle,0.0,0.07142108818015913
114.82992923076921,T3345,66.78751892660858,8.348439865826073,7.02648312797538e-12,deoxyribose purine,10.0,0.01,True,False,Measurement.torsion,0.0,5.80337564727958
102.73875384615381,C1'-C2'-C3',1.6434222965237935,0.20542778706547418,0.01223342027515173,deoxyribose purine,10.0,0.01,True,False,Measurement.angle,0.0,-0.0687538461538253
107.95353846153846,N9-C1'-O4',1.002975418394612,0.1253719272993265,0.8466309309005737,deoxyribose purine,10.0,0.01,True,False,Measurement.angle,0.0,0.020851782363948246
114.74407692307696,C3'-C4'-C5',1.284649104664533,0.16058113808306662,0.8556114435195923,deoxyribose purine,10.0,0.01,True,False,Measurement.angle,0.0,-0.09297936210136015
1.5285192452830199,C3'-C4',0.010483692803781678,0.00145382661385568,0.5513696074485779,deoxyribose purine,10.0,1.0,True,True,Measurement.bond,0.0,0.00021663706992125498
210.39622641509433,Temperature,86.51574770451232,11.997575557066352,4.278655296729994e-08,deoxyribose purine,10.0,1.0,True,True,Measurement.other,0.0,-2.9256381798002167
4.764889981132077,TAU_4,15.719897157582885,2.1799575094879122,0.025288050994277,deoxyribose purine,10.0,1.0,True,True,Measurement.torsion,0.0,1.5842050776914531
1.5176779245283025,C1'-C2',0.012735186320175253,0.0017660525876915167,0.014112323522567749,deoxyribose purine,10.0,1.0,True,True,Measurement.bond,0.0,0.0027170754716974166
1.376018113207547,N9-C8,0.0110752801764532,0.0015358650217819952,0.9179503917694092,deoxyribose purine,10.0,1.0,True,True,Measurement.bond,0.0,0.00024100443951180495
1.5088171698113206,C4'-C5',0.008681468410301976,0.0012039030576794086,0.6696676015853882,deoxyribose purine,10.0,1.0,True,True,Measurement.bond,0.0,0.0011304772475031477
-29.730958490566053,TCHI,93.78918079750711,13.006219248045172,7.229921175166965e-05,deoxyribose purine,10.0,1.0,True,True,Measurement.torsion,0.0,8.553861431742519
1.378411698113208,N9-C4,0.009836716293843865,0.0013641071146017752,0.29891911149024963,deoxyribose purine,10.0,1.0,True,True,Measurement.bond,0.0,-0.0003966981132077496
9.88812245283019,TAU_3,22.365569906067833,3.101546503896227,1.1759668723243522e-06,deoxyribose purine,10.0,1.0,True,True,Measurement.torsion,0.0,-0.3311606881243083
-113.36888679245283,T144_N,87.37800793912626,12.117149537400742,2.231157533033601e-12,deoxyribose purine,10.0,1.0,True,True,Measurement.torsion,0.0,-8.463319089900097
-100.98070943396225,T2345,47.41463754389511,6.575227187386684,5.742932171481918e-11,deoxyribose purine,10.0,1.0,True,True,Measurement.torsion,0.0,-9.489819977802469
1.4218526415094341,C1'-O4',0.010885776384972649,0.0015095855742020734,0.4649328887462616,deoxyribose purine,10.0,1.0,True,True,Measurement.bond,0.0,0.000757946725859604
79.50189811320756,T1233,59.49145445888553,8.249980365517022,1.9418135155380156e-10,deoxyribose purine,10.0,1.0,True,True,Measurement.torsion,0.0,9.979590122086563
-89.69650188679249,T4433,62.773220061217465,8.705079371411705,1.96268126750887e-10,deoxyribose purine,10.0,1.0,True,True,Measurement.torsion,0.0,-11.701380466148706
1.4440411320754716,C4'-O4',0.00887877604618872,0.0012312647037651867,0.8427576422691345,deoxyribose purine,10.0,1.0,True,True,Measurement.bond,0.0,0.00040975027746958936
110.27199999999996,C2'-C3'-O3',2.622123992256894,0.36362317325794513,0.30209437012672424,deoxyribose purine,10.0,1.0,True,True,Measurement.angle,0.0,0.3874705882353311
119.1229905660377,T1445,51.083400957921675,7.083993133802803,1.60011511419339e-12,deoxyribose purine,10.0,1.0,True,True,Measurement.torsion,0.0,10.817788845727009
105.97009433962268,C4-N9-C8,0.5682844379950444,0.0788068723168988,0.42343980073928833,deoxyribose purine,10.0,1.0,True,True,Measurement.angle,0.0,-0.03524139844620322
1.424447735849057,C5'-O5',0.011952480856340675,0.0016575108690976168,0.269917756319046,deoxyribose purine,10.0,1.0,True,True,Measurement.bond,0.0,-7.361820199824898e-05
106.00875471698112,C2'-C1'-O4',0.8392496627175694,0.11638298814784828,0.4746856093406677,deoxyribose purine,10.0,1.0,True,True,Measurement.angle,0.0,0.08530410654827847
114.8987547169811,N9-C1'-C2',0.9808921352457357,0.1360252649741484,0.4066433608531952,deoxyribose purine,10.0,1.0,True,True,Measurement.angle,0.0,0.11024528301889802
-17.690486415094345,TAU_0,13.722866973170547,1.9030192506976047,0.009757737629115582,deoxyribose purine,10.0,1.0,True,True,Measurement.torsion,0.0,-2.1948394672585962
23.20654943396227,TAU_1,20.378268138394144,2.825957333774392,3.293591888109404e-08,deoxyribose purine,10.0,1.0,True,True,Measurement.torsion,0.0,1.9166467425083162
126.92430188679239,C1'-N9-C8,1.8472255868329173,0.2561640988721208,0.1679113656282425,deoxyribose purine,10.0,1.0,True,True,Measurement.angle,0.0,-0.10847835738061917
115.22657924528299,T321_N,86.78213957875593,12.034517463295286,6.051193400524735e-12,deoxyribose purine,10.0,1.0,True,True,Measurement.torsion,0.0,7.877858990011134
1.4267966037735855,C3'-O3',0.011323796581229399,0.0015703280464056317,0.012371127493679523,deoxyribose purine,10.0,1.0,True,True,Measurement.bond,0.0,0.00016280799112067257
16.30550754716981,T4455,96.55195122493713,13.389346572600344,9.199329724651761e-06,deoxyribose purine,10.0,1.0,True,True,Measurement.torsion,0.0,-9.805848723640397
108.81528301886793,C5'-C4'-O4',1.1199207282619197,0.1553050619308971,0.13941369950771332,deoxyribose purine,10.0,1.0,True,True,Measurement.angle,0.0,0.12398168701443524
-3.3906528301886807,T3455,109.00184396237313,15.115836058710046,3.805958840530366e-05,deoxyribose purine,10.0,1.0,True,True,Measurement.torsion,0.0,1.1108910654827975
-19.670289433962267,TAU_2,24.036116405033425,3.3332096215911227,1.006211025611492e-08,deoxyribose purine,10.0,1.0,True,True,Measurement.torsion,0.0,-0.9561223307436144
126.71564150943395,C1'-N9-C4,1.8434935489897746,0.255646558341143,0.002143710386008024,deoxyribose purine,10.0,1.0,True,True,Measurement.angle,0.0,0.09944672586016168
1.5191701886792455,C2'-C3',0.010115488217915754,0.0014027658248479656,0.6517523527145386,deoxyribose purine,10.0,1.0,True,True,Measurement.bond,0.0,0.0024009877913433453
110.9206037735849,C4'-C5'-O5',2.2157574875946233,0.30727027828906456,0.45313090085983276,deoxyribose purine,10.0,1.0,True,True,Measurement.angle,0.0,0.19548446170924194
105.90766037735848,C3'-C4'-O4',1.0505834632277182,0.14568971330084904,0.009097741916775703,deoxyribose purine,10.0,1.0,True,True,Measurement.angle,0.0,-0.06357214206435913
109.44269811320754,C1'-O4'-C4',1.3731385803908913,0.190420059996815,0.11802980303764343,deoxyribose purine,10.0,1.0,True,True,Measurement.angle,0.0,-0.19908046614870045
109.70803773584912,C4'-C3'-O3',1.830714225506454,0.2538743850301871,0.0681370422244072,deoxyribose purine,10.0,1.0,True,True,Measurement.angle,0.0,-0.04694950055498737
1.458408867924528,C1'-N9,0.009240615959401384,0.0012814428714804829,0.07004377990961075,deoxyribose purine,10.0,1.0,True,True,Measurement.bond,0.0,-0.0005412208657049611
103.07207547169811,C2'-C3'-C4',0.9729189002697909,0.1349195762227218,0.20239795744419098,deoxyribose purine,10.0,1.0,True,True,Measurement.angle,0.0,0.058248057713669255
118.6798830188679,T3345,61.328287379804586,8.504703260933711,4.6569838263454955e-11,deoxyribose purine,10.0,1.0,True,True,Measurement.torsion,0.0,9.30642580466153
102.82066037735845,C1'-C2'-C3',1.7245791119016685,0.23915609294444673,0.019900096580386162,deoxyribose purine,10.0,1.0,True,True,Measurement.angle,0.0,-0.16639567147609569
107.84509433962262,N9-C1'-O4',1.0263300987977084,0.14232637679873691,0.660349428653717,deoxyribose purine,10.0,1.0,True,True,Measurement.angle,0.0,0.04384683684796187
114.70024528301887,C3'-C4'-C5',1.1634863707122196,0.16134652953486198,0.6229258179664612,deoxyribose purine,10.0,1.0,True,True,Measurement.angle,0.0,-0.20392175360710496
1.5258328985507248,C3'-C4',0.01322271887381817,0.0016034901933706033,0.00017323023348581046,deoxyribose purine,10.0,1.0,True,False,Measurement.bond,0.0,0.0007495404736654887
211.68115942028984,Temperature,85.92207357860809,10.419581909902753,1.9714530008485553e-09,deoxyribose purine,10.0,1.0,True,False,Measurement.other,0.0,-3.1689642983386364
4.174759695652176,TAU_4,18.126378528132868,2.1981462729829353,0.020686423406004906,deoxyribose purine,10.0,1.0,True,False,Measurement.torsion,0.0,1.6166501092258727
1.5195288405797105,C1'-C2',0.013741780702342409,0.0016664356858774173,0.18696126341819763,deoxyribose purine,10.0,1.0,True,False,Measurement.bond,0.0,8.872039589946645e-05
1.3751159420289856,N9-C8,0.013122975509840895,0.001591394533807876,0.8090642094612122,deoxyribose purine,10.0,1.0,True,False,Measurement.bond,0.0,0.00032405797101442424
1.5095368115942023,C4'-C5',0.010319803419917738,0.0012514599863509177,0.014271525666117668,deoxyribose purine,10.0,1.0,True,False,Measurement.bond,0.0,-0.0002541286673729548
-24.652011594202914,TCHI,105.54415017849797,12.7991082162353,3.2300104066962376e-05,deoxyribose purine,10.0,1.0,True,False,Measurement.torsion,0.0,0.25391159420290776
1.3789426086956518,N9-C4,0.009800337577045036,0.0011884654999078394,0.30165430903434753,deoxyribose purine,10.0,1.0,True,False,Measurement.bond,0.0,-0.001115047720041673
8.691547681159422,TAU_3,24.977735610849702,3.028995359184852,8.953264085675983e-08,deoxyribose purine,10.0,1.0,True,False,Measurement.torsion,0.0,-1.1244525592082022
-107.00782608695654,T144_N,92.77422910849323,11.25052782204618,1.0808048249780211e-13,deoxyribose purine,10.0,1.0,True,False,Measurement.torsion,0.0,-9.510930010604412
-93.803,T2345,65.70959701220345,7.9684590911201605,4.460303220515938e-12,deoxyribose purine,10.0,1.0,True,False,Measurement.torsion,0.0,-12.721868292682942
1.422520724637682,C1'-O4',0.011016162633742312,0.0013359059449382937,0.830291211605072,deoxyribose purine,10.0,1.0,True,False,Measurement.bond,0.0,-0.00011023683280453334
75.79639275362321,T1233,69.98946200254494,8.487468956371957,3.186748434580444e-11,deoxyribose purine,10.0,1.0,True,False,Measurement.torsion,0.0,13.023258465889
-84.79410289855072,T4433,74.23463657681866,9.00227199075187,2.724208358895197e-11,deoxyribose purine,10.0,1.0,True,False,Measurement.torsion,0.0,-14.139116613644404
1.4444350724637678,C4'-O4',0.008929666785033517,0.001082881157537143,0.9583228230476379,deoxyribose purine,10.0,1.0,True,False,Measurement.bond,0.0,0.00012858607281773793
110.3588115942029,C2'-C3'-O3',2.6846400036644322,0.32556042064314816,0.26665210723876953,deoxyribose purine,10.0,1.0,True,False,Measurement.angle,0.0,0.3469445033580598
109.85138405797099,T1445,70.3283927965036,8.52857035235037,1.1817947336879853e-13,deoxyribose purine,10.0,1.0,True,False,Measurement.torsion,0.0,13.553042771297271
105.94860869565217,C4-N9-C8,0.5885309032165775,0.07136985523241511,0.3082878589630127,deoxyribose purine,10.0,1.0,True,False,Measurement.angle,0.0,-0.031389183457037007
1.4236401449275367,C5'-O5',0.014442894802386563,0.001751458259115415,0.23665304481983185,deoxyribose purine,10.0,1.0,True,False,Measurement.bond,0.0,-0.0005762424885120687
106.11534782608693,C2'-C1'-O4',0.8979625929927835,0.10889395937537551,0.22901111841201782,deoxyribose purine,10.0,1.0,True,False,Measurement.angle,0.0,0.13823753976672037
114.64733333333332,N9-C1'-C2',1.3207586909075573,0.16016551731071665,0.001018782495521009,deoxyribose purine,10.0,1.0,True,False,Measurement.angle,0.0,0.13573983739836137
-15.511452173913046,TAU_0,15.403327915892058,1.8679278818602383,0.0004273874801583588,deoxyribose purine,10.0,1.0,True,False,Measurement.torsion,0.0,-1.4436017285259766
20.327393188405804,TAU_1,22.18306060057575,2.6900912339897456,4.9114046163367675e-09,deoxyribose purine,10.0,1.0,True,False,Measurement.torsion,0.0,0.679957055496633
127.00165217391296,C1'-N9-C8,2.062404599049136,0.25010329425409494,0.016627073287963867,deoxyribose purine,10.0,1.0,True,False,Measurement.angle,0.0,-0.3100180275715445
108.44450579710146,T321_N,91.56749316114875,11.104189593424678,3.9580667844825446e-13,deoxyribose purine,10.0,1.0,True,False,Measurement.torsion,0.0,8.490633227288797
1.4274973913043478,C3'-O3',0.012867759374884328,0.0015604450314023518,0.0019173535984009504,deoxyribose purine,10.0,1.0,True,False,Measurement.bond,0.0,-0.0004903181336155527
21.072542028985502,T4455,96.99061424483055,11.761839624263919,3.99544433093979e-06,deoxyribose purine,10.0,1.0,True,False,Measurement.torsion,0.0,3.4412189466242573
108.91097101449277,C5'-C4'-O4',1.5399266022521831,0.18674353049365489,0.02678464725613594,deoxyribose purine,10.0,1.0,True,False,Measurement.angle,0.0,0.03171191233644777
-18.765475362318845,T3455,114.66906518966222,13.905666699053368,9.516056707070675e-06,deoxyribose purine,10.0,1.0,True,False,Measurement.torsion,0.0,6.394665606221286
-17.262172028985507,TAU_2,26.31366842916527,3.19100100973321,6.769033111808653e-10,deoxyribose purine,10.0,1.0,True,False,Measurement.torsion,0.0,0.27770763874160664
126.69424637681162,C1'-N9-C4,2.162281742850507,0.26221517700344954,0.0012979796156287193,deoxyribose purine,10.0,1.0,True,False,Measurement.angle,0.0,0.29348533050541903
1.5209943478260874,C2'-C3',0.013320070380296848,0.0016152957976066206,0.030863283202052116,deoxyribose purine,10.0,1.0,True,False,Measurement.bond,0.0,0.0019510180275716937
110.72552173913044,C4'-C5'-O5',2.260836613816531,0.27416671061850945,0.4017871916294098,deoxyribose purine,10.0,1.0,True,False,Measurement.angle,0.0,0.32923435843052573
105.73473913043478,C3'-C4'-O4',1.1472236775103661,0.13912130584072857,0.021382439881563187,deoxyribose purine,10.0,1.0,True,False,Measurement.angle,0.0,0.024138918345698812
109.25540579710143,C1'-O4'-C4',1.5872583217504013,0.19248334457992725,0.00016538154159206897,deoxyribose purine,10.0,1.0,True,False,Measurement.angle,0.0,0.0566917638742126
